name,iata_code,latitude,longitude,municipality,country
H A S Hanandjoeddin International Airport,TJQ,-2.744109,107.754535,Tanjung Pandan,ID
Nanga Pinoh Airport,NPO,-0.34864,111.746155,Nanga Pinoh-Borneo Island,ID
Rahadi Osman Airport,KTG,-1.817165,109.963469,Ketapang,ID
Ranai Airport,NTX,3.90871,108.388,Ranai-Natuna Besar Island,ID
Supadio Airport,PNK,-0.150711,109.403999,Pontianak,ID
Pangsuma Airport,PSU,0.834579,112.940217,Putussibau-Borneo Island,ID
Tebelian Airport,SQG,-0.045214,111.458049,Sintang,ID
Sultan Thaha Airport,DJB,-1.638685,103.645063,Jambi,ID
Muara Bungo Airport,BUU,-1.541635,102.181613,Muara Bungo,ID
Depati Amir Airport,PGK,-2.1622,106.139,Pangkal Pinang,ID
Fatmawati Soekarno Airport,BKS,-3.8637,102.338997,Bengkulu,ID
Sultan Mahmud Badaruddin II Airport,PLM,-2.897653,104.698147,Palembang,ID
Pendopo Airport,PDO,-3.2860701084136963,103.87999725341795,Talang Gudang-Sumatra Island,ID
Minangkabau International Airport,PDG,-0.786917,100.280998,Padang (Katapiang),ID
Cut Nyak Dhien Airport,MEQ,4.040998,96.253312,Kuala Pesisir,ID
Lasikin Airport,LKI,2.411328,96.327722,Lubang,ID
Rembele Airport,TXE,4.72113,96.851943,Takengon,ID
Sultan Iskandar Muda International Airport,BTJ,5.525087,95.41997,Banda Aceh,ID
Tioman Airport,TOD,2.81818,104.160004,Tioman Island,MY
Sultan Abdul Halim Airport,AOR,6.189670085906982,100.39800262451172,Alor Satar,MY
Sultan Ismail Petra Airport,KBR,6.166850090026856,102.29299926757812,Kota Baharu,MY
Kuantan Airport,KUA,3.775389909744263,103.20899963378906,Kuantan,MY
Sultan Azlan Shah Airport,IPH,4.567969799041748,101.09200286865234,Ipoh,MY
Senai International Airport,JHB,1.64131,103.669998,Johor Bahru,MY
Kuala Lumpur International Airport,KUL,2.74558,101.709999,Sepang,MY
Langkawi International Airport,LGK,6.329730033874512,99.72869873046876,Langkawi,MY
Sultan Mahmud Airport,TGG,5.3826398849487305,103.10299682617188,Kuala Terengganu,MY
Penang International Airport,PEN,5.297140121459961,100.2770004272461,Penang,MY
Pulau Pangkor Airport,PKG,4.244719982147217,100.5530014038086,Pangkor Island,MY
Sultan Abdul Aziz Shah International Airport,SZB,3.130579948425293,101.54900360107422,Subang,MY
Decatur Shores Airport,DTR,48.500171,-122.813973,Decatur,US
Mathilda Batlayeri Airport,SXK,-7.848354,131.337068,Saumlaki-Yamdena Island,ID
Presidente Nicolau Lobato International Airport,DIL,-8.546562,125.524507,Dili,TL
Yuvai Semaring Airport,LBW,3.900495,115.690089,Long Bawan,ID
LNG Badak Airport,BXT,0.121656,117.476558,Bontang-Borneo Island,ID
Long Apung Airport,LPU,1.704486,114.970297,Long Apung-Borneo Island,ID
Seletar Airport,XSP,1.41555,103.86673,Seletar,SG
Singapore Changi Airport,SIN,1.35019,103.994003,Singapore,SG
New Barag Right Banner Baogede Airport,XRQ,48.575585,116.939382,New Barag Right Banner,CN
Albany Airport,ALH,-34.94329833984375,117.80899810791016,Albany,AU
Armidale Airport,ARM,-30.5280990601,151.617004395,Armidale,AU
Aurukun Airport,AUU,-13.354019,141.720028,Aurukun,AU
Ayers Rock Connellan Airport,AYQ,-25.185913,130.97703,Yulara,AU
Barcaldine Airport,BCI,-23.566268,145.302086,Barcaldine,AU
Alice Springs Airport,ASP,-23.806588,133.903427,Alice Springs,AU
Badu Island Airport,BDD,-10.14955,142.173665,Badu Island,AU
Brisbane International Airport,BNE,-27.38419914245605,153.11700439453125,Brisbane,AU
Gold Coast Airport,OOL,-28.165962,153.506641,Gold Coast,AU
Blackall Airport,BKQ,-24.431678,145.429716,Blackall,AU
Cairns International Airport,CNS,-16.878921,145.74948,Cairns,AU
Charleville Airport,CTL,-26.4132995605,146.261993408,Charleville,AU
Bendigo Airport,BXG,-36.739399,144.330002,,AU
Birdsville Airport,BVI,-25.897499084472656,139.34800720214844,,AU
Broken Hill Airport,BHQ,-32.0013999939,141.472000122,Broken Hill,AU
Hamilton Island Airport,HTI,-20.3581008911,148.95199585,Hamilton Island,AU
Bedourie Airport,BEU,-24.3461,139.460007,Bedourie,AU
Bourke Airport,BRK,-30.03919982910156,145.95199584960938,,AU
Burketown Airport,BUC,-17.748600006103516,139.53399658203125,,AU
Busselton Margaret River Regional Airport,BQB,-33.688423,115.401596,Busselton,AU
Mount Isa Airport,ISA,-20.66638,139.488468,Mount Isa,AU
Mackay Airport,MKY,-21.170816,149.182588,Mackay,AU
Ballina Byron Gateway Airport,BNK,-28.833236,153.561471,Ballina,AU
Boigu Island Airport,GIC,-9.23278,142.218002,Boigu Island,AU
Oakey Army Aviation Centre,OKY,-27.409262,151.736727,,AU
Boulia Airport,BQL,-22.913299560546875,139.89999389648438,,AU
Proserpine Whitsunday Coast Airport,PPP,-20.494416,148.553583,Proserpine,AU
Rockhampton Airport,ROK,-23.380019,150.475359,Rockhampton,AU
Broome International Airport,BME,-17.948789,122.227407,Broome,AU
Sunshine Coast Airport,MCY,-26.593324,153.08319,Maroochydore,AU
Bathurst Airport,BHS,-33.406817,149.651161,Bathurst,AU
Townsville Airport / RAAF Base Townsville,TSV,-19.252904,146.766512,Townsville,AU
Bundaberg Airport,BDB,-24.905039,152.322612,Bundaberg,AU
Weipa Airport,WEI,-12.677493,141.922618,Weipa,AU
Toowoomba Wellcamp Airport,WTB,-27.558332,151.793335,Toowoomba,AU
Carnarvon Airport,CVQ,-24.880091,113.670752,Carnarvon,AU
Cobar Airport,CAZ,-31.538299560546875,145.79400634765625,,AU
Coober Pedy Airport,CPD,-29.038312,134.722166,Coober Pedy,AU
Coconut Island Airport,CNC,-10.050139,143.070007,,AU
Cloncurry Airport,CNJ,-20.6686000824,140.503997803,Cloncurry,AU
Ceduna Airport,CED,-32.13059997558594,133.7100067138672,,AU
Coffs Harbour Airport,CFS,-30.320601,153.115997,Coffs Harbour,AU
Christmas Creek Airport,CKW,-22.3543,119.6426,Christmas Creek Mine,AU
Cooktown Airport,CTN,-15.443649,145.183221,,AU
Cunnamulla Airport,CMA,-28.030000686645508,145.6219940185547,,AU
Coonamble Airport,CNB,-30.980946,148.377833,,AU
Coen Airport,CUQ,-13.761133,143.113311,Coen,AU
Cooma Snowy Mountains Airport,OOM,-36.300445,148.972408,Cooma,AU
Doomadgee Airport,DMD,-17.9403,138.822006,,AU
Darnley Island Airport,NLF,-9.579176,143.780276,Darnley Island,AU
Devonport Airport,DPO,-41.1697006226,146.429992676,Devonport,AU
Elcho Island Airport,ELC,-12.019399642899998,135.570999146,Elcho Island,AU
Emerald Airport,EMD,-23.5674991608,148.179000854,Emerald,AU
Esperance Airport,EPR,-33.684399,121.822998,Esperance,AU
Flinders Island Airport,FLS,-40.091702,147.992996,Whitemark,AU
Fitzroy Crossing Airport,FIZ,-18.183596,125.559783,,AU
Geraldton Airport,GET,-28.796101,114.707001,Moonyoonooka,AU
Gladstone Airport,GLT,-23.869763,151.225439,Gladstone,AU
Groote Eylandt Airport,GTE,-13.972405,136.458553,Groote Eylandt,AU
Griffith Airport,GFF,-34.2508010864,146.067001343,Griffith,AU
Hervey Bay Airport,HVB,-25.320127,152.880662,Hervey Bay,AU
Horn Island Airport,HID,-10.585628,142.292653,Horn,AU
Hooker Creek Airport,HOK,-18.3367004395,130.638000488,Lajamanu,AU
Mount Hotham Airport,MHU,-37.0475006104,147.333999634,Mount Hotham,AU
Hughenden Airport,HGD,-20.815001,144.225006,Hughenden,AU
Julia Creek Airport,JCK,-20.66830062866211,141.72300720214844,,AU
Karara Airport,KQR,-29.217223,116.687154,Karara,AU
Kalbarri Airport,KAX,-27.692813,114.259169,Kalbarri,AU
King Island Airport,KNS,-39.87749862670898,143.8780059814453,,AU
Kalkgurung Airport,KFG,-17.431900024414062,130.80799865722656,,AU
Karumba Airport,KRB,-17.45669937133789,140.8300018310547,,AU
Kowanyama Airport,KWM,-15.485369,141.752572,Kowanyama,AU
Kingscote Airport,KGC,-35.71390151977539,137.52099609375,,AU
Kubin Island Airport,KUG,-10.22648,142.219619,Kubin Island,AU
Leonora Airport,LNO,-28.87809944152832,121.31500244140624,Leonora,AU
Lake Evella Airport,LEL,-12.498900413513184,135.80599975585938,,AU
Lord Howe Island Airport,LDH,-31.538204,159.07546,Lord Howe Island,AU
Lockhart River Airport,IRG,-12.7869,143.304993,Lockhart River,AU
Lismore Airport,LSY,-28.830689,153.258419,Lismore,AU
Lightning Ridge Airport,LHG,-29.452857,147.977146,,AU
Longreach Airport,LRE,-23.4342,144.279999,Longreach,AU
Leinster Airport,LER,-27.843299865722656,120.7030029296875,,AU
Laverton Airport,LVO,-28.614267,122.428673,Laverton,AU
Mabuiag Island Airport,UBB,-9.950168,142.19523,Mabuiag Island,AU
Murray Island Airport,MYI,-9.915105,144.054644,Murray Island,AU
Avalon Airport,AVV,-38.039398,144.468994,Lara,AU
Albury Airport,ABX,-36.066758,146.959148,East Albury,AU
Meekatharra Airport,MKR,-26.6117000579834,118.5479965209961,,AU
Melbourne Essendon Airport,MEB,-37.7281,144.901993,Essendon Fields,AU
Merimbula Airport,MIM,-36.9085998535,149.901000977,Merimbula,AU
Milingimbi Airport,MGT,-12.0944004059,134.893997192,Milingimbi Island,AU
Maningrida Airport,MNG,-12.0560998917,134.23399353,Maningrida,AU
Hobart International Airport,HBA,-42.8371,147.51295,Hobart (Cambridge),AU
McArthur River Mine Airport,MCV,-16.4424991608,136.083999634,McArthur River Mine,AU
Mildura Airport,MQL,-34.229198455799995,142.085998535,Mildura,AU
Launceston Airport,LST,-41.544935,147.210785,Launceston (Western Junction),AU
Melbourne Moorabbin Airport,MBW,-37.97579956054688,145.1020050048828,Melbourne,AU
Melbourne Airport,MEL,-37.661548,144.836432,Melbourne,AU
Mount Magnet Airport,MMG,-28.116100311279297,117.84200286865234,,AU
Moree Airport,MRZ,-29.4988994598,149.845001221,Moree,AU
Moranbah Airport,MOV,-22.057800293,148.07699585,Moranbah,AU
Moruya Airport,MYA,-35.8978004456,150.143997192,Moruya,AU
Mount Gambier Airport,MGB,-37.744382,140.780561,Mount Gambier,AU
Mornington Island Airport,ONG,-16.662500381469727,139.17799377441406,,AU
Narrandera Airport,NRA,-34.7022018433,146.511993408,Narrandera,AU
Narrabri Airport,NAA,-30.3192005157,149.82699585,Narrabri,AU
Northern Peninsula Airport,ABM,-10.946194,142.455081,Bamaga,AU
Normanton Airport,NTN,-17.68409,141.069664,Normanton,AU
Newman Airport,ZNE,-23.4178009033,119.803001404,Newman,AU
Olympic Dam Airport,OLP,-30.483861,136.876699,Olympic Dam,AU
Adelaide International Airport,ADL,-34.947512,138.533393,Adelaide,AU
Port Augusta Airport,PUG,-32.50690078735352,137.7169952392578,,AU
Palm Island Airport,PMK,-18.755300521850582,146.58099365234375,,AU
Paraburdoo Airport,PBO,-23.1711006165,117.745002747,Paraburdoo,AU
Cocos (Keeling) Islands Airport,CCK,-12.19134,96.833696,West Island,CC
Darwin International Airport / RAAF Darwin,DRW,-12.41497,130.88185,Darwin,AU
Gove Airport,GOV,-12.269399642899998,136.817993164,Nhulunbuy,AU
Karratha Airport,KTA,-20.712200164799995,116.773002625,Karratha,AU
Kalgoorlie Boulder Airport,KGI,-30.791543,121.464586,Broadwood,AU
Parkes Airport,PKE,-33.131401062,148.238998413,Parkes,AU
East Kimberley Regional (Kununurra) Airport,KNX,-15.7781,128.707993,Kununurra,AU
Port Lincoln Airport,PLO,-34.6053009033,135.880004883,Port Lincoln,AU
Learmonth Airport,LEA,-22.235201,114.090024,Exmouth,AU
Prominent Hill Airport,PXH,-29.716,135.5244,Mount Eba,AU
Pormpuraaw Airport,EDR,-14.896451,141.60908,Pormpuraaw,AU
Port Macquarie Airport,PQQ,-31.4358005524,152.863006592,Port Macquarie,AU
Portland Airport,PTJ,-38.31809997558594,141.4709930419922,,AU
Port Hedland International Airport,PHE,-20.3777999878,118.625999451,Port Hedland,AU
Perth International Airport,PER,-31.94029998779297,115.96700286865234,Perth,AU
Christmas Island Airport,XCH,-10.449382,105.690931,Flying Fish Cove,CX
Quilpie Airport,ULP,-26.612199783325195,144.2530059814453,,AU
Richmond Airport,RCM,-20.70190048217773,143.11500549316406,,AU
Ramingining Airport,RAM,-12.356399536132812,134.8979949951172,,AU
Roma Airport,RMA,-26.545000076300003,148.774993896,Roma,AU
Canberra Airport,CBR,-35.3069,149.195007,Canberra,AU
Dubbo City Regional Airport,DBO,-32.2167015076,148.574996948,Dubbo,AU
St George Airport,SGO,-28.049699783325195,148.59500122070312,,AU
Shark Bay Airport,MJK,-25.897294,113.575802,Denham,AU
Shellharbour Airport,WOL,-34.5611,150.789001,Albion Park Rail,AU
Saibai Island Airport,SBR,-9.37833,142.625,Saibai Island,AU
Snake Bay Airport,SNB,-11.417674,130.648481,Milikapiti,AU
Norfolk Island International Airport,NLK,-29.041887,167.939616,Burnt Pine,NF
Sydney Kingsford Smith International Airport,SYD,-33.946098,151.177002,Sydney (Mascot),AU
Tamworth Airport,TMW,-31.077898,150.845484,Tamworth,AU
Wagga Wagga Airport,WGA,-35.163484,147.46832,Forest Hill,AU
Thargomindah Airport,XTG,-27.986368,143.812065,Thargomindah,AU
Thangool Airport,THG,-24.494863,150.577967,Biloela,AU
Tennant Creek Airport,TCA,-19.6343994140625,134.18299865722656,Tennant Creek,AU
Warraber Island Airport,SYU,-10.20829963684082,142.8249969482422,Sue Islet,AU
Windorah Airport,WNR,-25.410641,142.668428,Windorah,AU
Whyalla Airport,WYA,-33.05889892578125,137.51400756835938,Whyalla,AU
Walgett Airport,WGE,-30.032801,148.126007,,AU
Newcastle Airport,NTL,-32.79499816894531,151.83399963378906,Williamtown,AU
Wiluna Airport,WUN,-26.629199981689453,120.22100067138672,,AU
Winton Airport,WIN,-22.36359977722168,143.08599853515625,,AU
Wynyard Airport,BWT,-40.997039,145.726,Burnie,AU
Yorke Island Airport,OKR,-9.752801,143.405673,Yorke Island,AU
Yam Island Airport,XMY,-9.899187,142.774265,Yam Island,AU
Akiachak Airport,KKI,60.913809,-161.493329,Akiachak,US
Birch Creek Airport,KBC,66.2740020752,-145.824005127,Birch Creek,US
Beijing Capital International Airport,PEK,40.0801010131836,116.58499908447266,Beijing,CN
Beijing Daxing International Airport,PKX,39.509945,116.41092,Beijing,CN
Chengde Puning Airport,CDE,41.1225,118.073889,Chengde,CN
Chifeng Yulong Airport,CIF,42.159723,118.840971,Chifeng,CN
Changzhi Wangcun Airport,CIH,36.247501,113.125999,Changzhi,CN
Qinhuangdao Beidaihe Airport,BPE,39.666384,119.061384,Qinhuangdao (Changli),CN
Ordos Ejin Horo Airport,DSN,39.493514,109.8599,Ordos,CN
Datong Yungang Airport,DAT,40.061614,113.480032,Datong,CN
Erenhot Saiwusu International Airport,ERL,43.4225,112.096667,Erenhot,CN
Arxan Yi'ershi Airport,YIE,47.3106,119.9117,Arxan,CN
Handan Airport,HDG,36.525833,114.425556,Handan,CN
Hohhot Baita International Airport,HET,40.849658,111.824598,Hohhot,CN
Holingol Huolinhe Airport,HUO,45.487222,119.407222,Holingol,CN
Hulunbuir Hailar Airport,HLD,49.205002,119.824997,Hailar,CN
Linfen Yaodu Airport,LFQ,36.132629,111.641236,Linfen (Yaodu),CN
Lüliang Dawu Airport,LLV,37.683333,111.142778,Lüliang,CN
Manzhouli Xijiao Airport,NZH,49.566667,117.33,Manzhouli,CN
Baotou Donghe Airport,BAV,40.560001,109.997002,Baotou,CN
Shijiazhuang Zhengding International Airport,SJW,38.280701,114.696999,Shijiazhuang,CN
Tianjin Binhai International Airport,TSN,39.1244010925,117.346000671,Tianjin,CN
Tongliao Airport,TGO,43.556702,122.199997,Tongliao,CN
Ulanqab Jining Airport,UCB,41.130266,113.107274,Ulanqab,CN
Wuhai Airport,WUA,39.7934,106.7993,Wuhai,CN
Ulanhot Yilelite Airport,HLH,46.195333,122.008333,Ulanhot,CN
Xilinhot Airport,XIL,43.91559982299805,115.96399688720705,Xilinhot,CN
Xinzhou Wutaishan Airport,WUT,38.597456,112.969173,Xinzhou,CN
Yuncheng Zhangxiao Airport,YCU,35.116391,111.031389,Yuncheng (Yanhu),CN
Taiyuan Wusu International Airport,TYN,37.746899,112.627998,Taiyuan,CN
Bayannur Tianjitai Airport,RLK,40.926,107.7428,Bavannur,CN
Zhangjiakou Ningyuan Airport,ZQZ,40.738602,114.930278,Zhangjiakou,CN
Zhalantun Genghis Khan Airport,NZL,47.865942,122.768662,Zhalantun,CN
Beihai Fucheng Airport,BHY,21.5394,109.293999,Beihai (Yinhai),CN
Baise (Bose) Bama Airport,AEB,23.7206,106.959999,Baise (Tianyang),CN
Changde Taohuayuan Airport,CGD,28.9189,111.639999,Changde (Dingcheng),CN
Huaihua Zhijiang Airport,HJJ,27.443087,109.704666,Huaihua,CN
Chenzhou Beihu Airport,HCZ,25.753419,112.845404,Chenzhou,CN
Zhangjiajie Hehua International Airport,DYG,29.1028,110.443001,Zhangjiajie (Yongding),CN
Foshan Shadi Airport,FUO,23.0825,113.070833,Foshan (Nanhai),CN
Guangzhou Baiyun International Airport,CAN,23.392401,113.299004,Guangzhou (Huadu),CN
Changsha Huanghua International Airport,CSX,28.189199,113.220001,Changsha (Changsha),CN
Hechi Jinchengjiang Airport,HCJ,24.804344,107.710819,Hechi (Jinchengjiang),CN
Hengyang Nanyue Airport,HNY,26.72208,112.617958,Hengyang,CN
Huizhou Pingtan Airport,HUZ,23.049999,114.599998,Huizhou (Pingtan),CN
Guilin Liangjiang International Airport,KWL,25.219828,110.039553,Guilin (Lingui),CN
Yongzhou Lingling Airport,LLF,26.338661,111.610043,Yongzhou,CN
Meizhou Meixian Changgangji International Airport,MXZ,24.263425,116.097857,Meizhou (Meixian),CN
Nanning Wuxu Airport,NNG,22.608544,108.175335,Nanning (Jiangnan),CN
Jieyang Chaoshan International Airport,SWA,23.552,116.5033,Jieyang (Rongcheng),CN
Zhuhai Jinwan Airport,ZUH,22.006399,113.375999,Zhuhai (Jinwan),CN
Shaoyang Wugang Airport,WGN,26.806123,110.641042,Shaoyang (Wugang),CN
Shenzhen Bao'an International Airport,SZX,22.639299,113.810997,Shenzhen (Bao'an),CN
Wuzhou Xijiang Airport,WUZ,23.40316,111.09331,Tangbu,CN
Xiangxi Biancheng Airport,DXJ,28.4972,109.5218,Xiangxi,CN
Yulin Fumian Airport,YLX,22.438056,110.120833,Yùlín,CN
Yueyang Sanhe Airport,YYA,29.311699,113.281574,Yueyang (Yueyanglou),CN
Liuzhou Bailian Airport / Bailian Air Base,LZH,24.2075,109.390999,Liuzhou (Liujiang),CN
Zhanjiang Wuchuan Airport,ZHA,21.481667,110.590278,Zhanjiang,CN
Zhengzhou Xinzheng International Airport,CGO,34.526497,113.849165,Zhengzhou,CN
Ezhou Huahu Airport,EHU,30.341178,115.03926,Ezhou,CN
Enshi Xujiaping Airport,ENH,30.320299,109.485001,Enshi (Enshi),CN
Wuhan Tianhe International Airport,WUH,30.774798,114.213723,Wuhan (Huangpi),CN
Jingzhou Shashi Airport,SHS,30.29281,112.44854,Jingzhou (Shashi),CN
Luoyang Beijiao Airport,LYA,34.7411,112.388,Luoyang (Laocheng),CN
Nanyang Jiangying Airport,NNY,32.982696,112.617467,Nanyang (Wancheng),CN
Anyang Hongqiqu Airport,HQQ,35.870833,114.461944,Anyang,CN
Shennongjia Hongping Airport,HPG,31.626,110.34,Shennongjia (Hongping),CN
Shiyan Wudangshan Airport,WDS,32.592889,110.906296,Shiyan (Maojian),CN
Xiangyang Liuji Airport,XFN,32.152222,112.291666,Xiangyang (Xiangzhou),CN
Xinyang Minggang Airport,XAI,32.540819,114.079141,Xinyang,CN
Yichang Sanxia Airport,YIH,30.554132,111.482563,Yichang (Xiaoting),CN
Haikou Meilan International Airport,HAK,19.9349,110.459,Haikou (Meilan),CN
Qionghai Bo'ao Airport,BAR,19.140951,110.452766,Qionghai (Basuo),CN
Sanya Phoenix International Airport,SYX,18.3029,109.412003,Sanya (Tianya),CN
Orang (Chongjin) Airport,RGO,41.428538,129.647555,Hoemun-ri,KP
Pyongyang Sunan International Airport,FNJ,39.224098,125.669998,Pyongyang,KP
Sondok Airport,DSO,39.745201,127.473999,Sŏndŏng-ni,KP
Wonsan Kalma International Airport,WOS,39.166801,127.486,Wonsan,KP
Ankang Fuqiang Airport,AKA,32.75696,108.87338,Ankang (Hanbin),CN
Dunhuang Mogao International Airport,DNH,40.161098,94.809196,Dunhuang,CN
Delingha Airport,HXD,37.125286,97.268658,Delingha,CN
Golog Maqên Airport,GMQ,34.418066,100.301144,Golog (Maqên),CN
Golmud Airport,GOQ,36.4006,94.786102,Golmud,CN
Guyuan Liupanshan Airport,GYU,36.078889,106.216944,Guyuan (Yuanzhou),CN
Haibei Qilian Airport,HBQ,38.008068,100.645065,Haibei (Qilian),CN
Huatugou Airport,HTT,38.201645,90.837843,Mengnai,CN
Hanzhong Chenggu Airport,HZG,33.133527,107.203817,Hanzhong (Chenggu),CN
Yinchuan Hedong International Airport,INC,38.322758,106.393214,Yinchuan,CN
Jinchang Jinchuan Airport,JIC,38.542222,102.348333,Jinchang,CN
Jiayuguan Airport,JGN,39.856899,98.3414,Jiayuguan,CN
Lanzhou Zhongchuan International Airport,LHW,36.515202,103.620003,Lanzhou (Yongdeng),CN
Longnan Chengzhou Airport,LNL,33.789918,105.790014,Longnan (Cheng),CN
Qingyang Xifeng Airport,IQN,35.802638,107.598896,Qingyang (Xifeng),CN
Tianshui Maijishan Airport,THQ,34.5601,105.860343,Tianshui (Maiji),CN
Gannan Xiahe Airport,GXH,34.819014,102.622261,Gannan (Xiahe),CN
Xining Caojiabao International Airport,XNN,36.530093,102.040062,Haidong (Huzhu Tu Autonomous County),CN
Xi'an Xianyang International Airport,XIY,34.447102,108.751999,Xianyang (Weicheng),CN
Yan'an Nanniwan Airport,ENY,36.479413,109.464083,Yan'an (Baota),CN
Yulin Yuyang Airport,UYN,38.35971,109.590927,Yulin,CN
Yushu Batang Airport,YUS,32.836389,97.036389,Yushu (Batang),CN
Zhongwei Shapotou Airport,ZHY,37.573125,105.154454,Zhongwei (Shapotou),CN
Zhangye Ganzhou Airport,YZY,38.801899,100.675003,Zhangye (Ganzhou),CN
Arvaikheer Airport,AVK,46.250301361083984,102.802001953125,Arvaikheer,MN
Altai Airport,LTI,46.37639999389648,96.22109985351562,Altai,MN
Bayankhongor Airport,BYN,46.16329956054688,100.7040023803711,Bayankhongor,MN
Bulgan Airport,UGA,48.85499954223633,103.47599792480467,Bulgan,MN
Ulaanbaatar Chinggis Khaan International Airport,UBN,47.646916,106.819833,Ulaanbaatar (Sergelen),MN
Donoi Airport,ULZ,47.7093,96.5258,Uliastai,MN
Dalanzadgad Airport,DLZ,43.608628,104.367734,Dalanzadgad,MN
Khovd Airport,HVD,47.9541015625,91.6281967163086,Khovd,MN
Mandalgobi Airport,MXW,45.7380981445,106.268997192,Mandalgobi,MN
Mörön Airport,MXV,49.66329956054688,100.0989990234375,Mörön,MN
Ulaangom Airport,ULO,50.066588,91.938273,Ulaangom,MN
Ölgii Mongolei Airport,ULG,48.993301,89.922501,Ölgii,MN
Baoshan Yunrui Airport,BSD,25.053301,99.168297,Baoshan (Longyang),CN
Cangyuan Washan Airport,CWJ,23.276331,99.373169,Lincang (Cangyuan),CN
Dali Fengyi Airport,DLU,25.649401,100.319,Dali (Xiaguan),CN
Diqing Shangri-La Airport,DIG,27.7936,99.6772,Diqing (Shangri-La),CN
Xishuangbanna Gasa International Airport,JHG,21.974648,100.762224,Jinghong (Gasa),CN
Lancang Jingmai Airport,JMJ,22.417733,99.784012,Pu'er (Lancang),CN
Lincang Boshang Airport,LNJ,23.7381,100.025002,Lincang,CN
Lijiang Sanyi International Airport,LJG,26.68,100.246002,Lijiang (Gucheng),CN
Dehong Mangshi Airport,LUM,24.4011,98.5317,Dehong (Mangshi),CN
